Time,CYP3A4_1A_n1_OCT_N,CYP3A4_1A_n2_OCT_N,CYP3A4_1A_n3_OCT_N,CYP3A4_1A_n4_OCT_N,CYP3A4_2_n1_OCT_N,CYP3A4_3_n1_OCT_N,CYP3A4_4_n1_OCT_N,CYP3A4_5_n1_OCT_N,CYP3A4_7_n1_OCT_N,CYP3A4_8_n1_OCT_N,CYP3A4_9_n1_OCT_N,CYP3A4_10_n1_OCT_N,CYP3A4_11_n1_OCT_N,CYP3A4_12_n1_OCT_N,CYP3A4_13_n1_OCT_N,CYP3A4_14_n1_OCT_N,CYP3A4_15_n1_OCT_N,CYP3A4_15_n3_OCT_N,CYP3A4_15_n4_OCT_N,CYP3A4_16_n1_OCT_N,CYP3A4_17_n1_OCT_N,CYP3A4_18_n1_OCT_N,CYP3A4_19_n1_OCT_N,CYP3A4_20_n1_OCT_N,CYP3A4_21_n1_OCT_N,CYP3A4_23_n1_OCT_N,CYP3A4_24_n1_OCT_N,CYP3A4_28_n1_OCT_N,CYP3A4_29_n1_OCT_N,CYP3A4_29_n2_OCT_N,CYP3A4_29_n3_OCT_N,CYP3A4_29_n4_OCT_N,CYP3A4_31_n1_OCT_N,CYP3A4_32_n1_OCT_N,CYP3A4_33_n1_OCT_N,CYP3A4_34_n1_OCT_N,CYP3A4_34_n3_OCT_N,CYP3A4_34_n4_OCT_N
1130.0,5.9981441836e-06,5.997472552e-06,5.9974725519e-06,5.9974725528e-06,0.00089467439317,4.6459741312e-05,1.1160740839e-05,0.0076601779139,0.0026221698282,0.46781560349,0.00017378525028,3.4271338899e-05,1.3639579397e-06,0.46782323944,0.071579730926,4.0506999654e-05,3.3692801693e-05,3.3692801821e-05,1.5674474612e-05,2.0703089728e-05,0.82736172027,0.00029297329194,1.342971833e-06,0.24055314903,0.49858343885,2.5586760814e-06,2.937520339e-05,5.8782365781e-06,0.024176872387,0.0020469485131,0.0019549813631,0.0082132568123,9.1824660281e-07,1.3796858081e-06,2.8075186111e-06,1.1351960572e-05,1.1351960572e-05,1.0851753497e-05
1135.0,5.9347066613e-06,5.9340416368e-06,5.9340416367e-06,5.9340416375e-06,0.00085967402767,4.4447145515e-05,1.0674766775e-05,0.0073985641375,0.0025256939618,0.4577169722,0.00016649992294,3.2780559817e-05,1.3350978387e-06,0.45772447149,0.069591959214,3.874869178e-05,3.3543446783e-05,3.3543446911e-05,1.5516535278e-05,1.979937154e-05,0.81117406757,0.00028092049769,1.2922068091e-06,0.2348134819,0.48793155637,2.4535077077e-06,2.8095426279e-05,5.8155445583e-06,0.024204071415,0.0020486124733,0.0019566592414,0.0082061522904,8.889413927e-07,1.3506755229e-06,2.6913025168e-06,1.1262961264e-05,1.1262961264e-05,1.0739743664e-05
1140.0,5.8728613773e-06,5.8722027984e-06,5.8722027983e-06,5.8722027992e-06,0.00082610892732,4.2527460171e-05,1.0211662045e-05,0.0071462360902,0.0024329225326,0.44783984776,0.00015953728315,3.135905777e-05,1.3071335589e-06,0.44784721273,0.067661003635,3.7071808839e-05,3.3397951063e-05,3.339795119e-05,1.5363142749e-05,1.8937991918e-05,0.79530625947,0.00026939015398,1.2436415599e-06,0.22921373868,0.47751076689,2.3531481661e-06,2.6875292246e-05,5.7544283238e-06,0.024231331855,0.0020503063889,0.0019583622715,0.0081997271529,8.6077565792e-07,1.3225631823e-06,2.5804234667e-06,1.1176142845e-05,1.1176142845e-05,1.0630689823e-05
1145.0,5.8125603679e-06,5.8119080778e-06,5.8119080777e-06,5.8119080786e-06,0.00079391767187,4.069615068e-05,9.770277028e-06,0.0069028522626,0.0023437076375,0.43817929582,0.00015288232039,3.0003422896e-05,1.2800315871e-06,0.43818652879,0.065785195519,3.5472361117e-05,3.3256215704e-05,3.325621583e-05,1.521414371e-05,1.8116842681e-05,0.77975191492,0.00025835852894,1.1971703768e-06,0.22375043746,0.46731598159,2.257357941e-06,2.5711854219e-05,5.6948402976e-06,0.024258652591,0.0020520291682,0.0019600895518,0.0081939525061,8.3369876486e-07,1.2953152699e-06,2.474614952e-06,1.1091444005e-05,1.1091444005e-05,1.0524499197e-05
1150.0,5.7537574135e-06,5.7531112602e-06,5.7531112601e-06,5.7531112609e-06,0.00076304157414,3.894891503e-05,9.3495233282e-06,0.0066680841266,0.0022579074954,0.42873049362,0.00014652075404,2.8710421977e-05,1.2537598572e-06,0.42873759689,0.063962916477,3.3946564479e-05,3.311814498e-05,3.3118145106e-05,1.5069391131e-05,1.7333926427e-05,0.76450478141,0.00024780301548,1.1526930813e-06,0.21842018466,0.45734222534,2.1659103408e-06,2.4602318507e-05,5.6367346364e-06,0.024286032553,0.0020537797641,0.0019618402173,0.008188800798,8.076625795e-07,1.2688997137e-06,2.3736247516e-06,1.1008805537e-05,1.1008805537e-05,1.0421082537e-05
1155.0,5.6964079659e-06,5.6957678014e-06,5.6957678013e-06,5.6957678021e-06,0.00073342455396,3.7281671315e-05,8.9483703447e-06,0.006441615627,0.0021753861846,0.41948872743,0.0001404389964,2.7476988851e-05,1.2282876799e-06,0.41949570325,0.062192596853,3.2490829282e-05,3.2983646152e-05,3.2983646278e-05,1.4928743958e-05,1.6587350426e-05,0.74955873232,0.00023770207592,1.1101147139e-06,0.21321967283,0.44758463414,2.0785907669e-06,2.3544036433e-05,5.5800671573e-06,0.024313470715,0.0020555571724,0.0019636134383,0.0081842457489,7.826213327e-07,1.2432858167e-06,2.2772141174e-06,1.0928170255e-05,1.0928170255e-05,1.0320353964e-05
1160.0,5.6404690779e-06,5.6398347585e-06,5.6398347584e-06,5.6398347592e-06,0.00070501301808,3.5690545954e-05,8.5658420377e-06,0.0062231426931,0.0020960133927,0.41044939004,0.00013462411767,2.6300215374e-05,1.2035856769e-06,0.41045624061,0.060472714215,3.1101749913e-05,3.2852629359e-05,3.2852629484e-05,1.4792066833e-05,1.5875320861e-05,0.7349077644,0.00022803518935,1.069345242e-06,0.20814567834,0.43803845259,1.9951960265e-06,2.2534496448e-05,5.5247952686e-06,0.024340966093,0.0020573604299,0.0019654084188,0.0081802622863,7.585314934e-07,1.2184441903e-06,2.1851570083e-06,1.0849482914e-05,1.0849482914e-05,1.0222230823e-05
1165.0,5.5858993368e-06,5.5852707231e-06,5.585270723e-06,5.5852707238e-06,0.00067775574582,3.4171862571e-05,8.2010138872e-06,0.0060123727694,0.0020196641774,0.40160797832,0.00012906381276,2.5177342888e-05,1.1796257173e-06,0.40161470582,0.058801791904,2.9776094912e-05,3.2725007507e-05,3.2725007631e-05,1.4659229831e-05,1.51961374e-05,0.72054599525,0.00021878280174,1.0302992844e-06,0.20319505927,0.42869903141,1.9155336864e-06,2.1571316688e-05,5.4708779034e-06,0.024368517743,0.0020591886124,0.0019672243952,0.0081768264833,7.3535164907e-07,1.1943466922e-06,2.0972393705e-06,1.0772690132e-05,1.0772690132e-05,1.0126633542e-05
1170.0,5.5326588014e-06,5.5320357578e-06,5.5320357577e-06,5.5320357585e-06,0.00065160378017,3.2722131485e-05,7.8530100284e-06,0.0058090243664,0.0019462187372,0.39296009081,0.0001237463699,2.4105754174e-05,1.1563808589e-06,0.39296669738,0.057178397621,2.8510797649e-05,3.2600696173e-05,3.2600696297e-05,1.4530108197e-05,1.4548188087e-05,0.70646766084,0.00020992627853,9.9289585288e-07,0.19836475329,0.41956182508,1.8394214664e-06,2.0652237955e-05,5.4182754564e-06,0.024396124761,0.0020610408338,0.0019690606351,0.0081739155008,7.130423931e-07,1.1709663668e-06,2.0132584608e-06,1.0697740315e-05,1.0697740315e-05,1.0033485498e-05
1175.0,5.4807089411e-06,5.4800913357e-06,5.4800913356e-06,5.4800913364e-06,0.00062651032404,3.1338039793e-05,7.5210005541e-06,0.0056128266287,0.0018755621928,0.38450142543,0.00011866064079,2.3082965852e-05,1.1338252915e-06,0.38450791318,0.055601142062,2.7302947523e-05,3.2479613505e-05,3.2479613629e-05,1.4404582114e-05,1.3929944508e-05,0.69266711315,0.00020144785968,9.5705810922e-07,0.19365177559,0.41062238947,1.7666866679e-06,1.9775117091e-05,5.3669497238e-06,0.02442378628,0.0020629162439,0.0019709164356,0.0081715075328,6.9156621863e-07,1.148277389e-06,1.93302221e-06,1.0624583592e-05,1.0624583592e-05,9.9427128909e-06
1180.0,5.4300125783e-06,5.429400283e-06,5.4294002829e-06,5.4294002837e-06,0.00060243064142,3.0016441997e-05,7.2041989737e-06,0.0054235189202,0.0018075843781,0.37622777719,0.00011379601237,2.2106621211e-05,1.1119342835e-06,0.37623414819,0.054068677595,2.6149781646e-05,3.2361680131e-05,3.2361680254e-05,1.4282536471e-05,1.3339957253e-05,0.67913881777,0.00019333061697,9.2271313589e-07,0.18905321687,0.40187637953,1.6971656371e-06,1.8937920735e-05,5.3168638461e-06,0.024451501469,0.0020648140269,0.0019727911225,0.0081695817554,6.7088741846e-07,1.1262550111e-06,1.8563486247e-06,1.0553171742e-05,1.0553171742e-05,9.8542446242e-06
1185.0,5.3805338334e-06,5.3799267237e-06,5.3799267236e-06,5.3799267243e-06,0.00057932196326,2.875435115e-05,6.9018598202e-06,0.005240850427,0.00174217964,0.36813503595,0.00010914238005,2.1174483434e-05,1.0906841314e-06,0.36814129224,0.052579696981,2.5048676998e-05,3.2246819067e-05,3.224681919e-05,1.4163860646e-05,1.2776851624e-05,0.66587735161,0.0001855584135,8.897917208e-07,0.18456624143,0.39331954708,1.63070326e-06,1.8138719416e-05,5.2679822528e-06,0.024479269531,0.0020667334005,0.0019746840489,0.0081681182777,6.5097199062e-07,1.1048755122e-06,1.7830652242e-06,1.0483458132e-05,1.0483458132e-05,9.7680121866e-06
1190.0,5.3322380722e-06,5.3316360269e-06,5.3316360268e-06,5.3316360276e-06,0.00055714339778,2.7548930491e-05,6.6132763948e-06,0.0050645797749,0.0016792466474,0.36021918427,0.00010469012235,2.0284429213e-05,1.0700521116e-06,0.36022532784,0.05113293213,2.3997143002e-05,3.2134955635e-05,3.2134955758e-05,1.4048448305e-05,1.2239323586e-05,0.65287740066,0.00017811586514,8.5822815445e-07,0.18018808525,0.3849477386,1.5671524873e-06,1.7375681992e-05,5.2202706107e-06,0.024507089703,0.0020686736141,0.0019765945941,0.0081670980964,6.3178754931e-07,1.0841161504e-06,1.7130085104e-06,1.0415397658e-05,1.0415397658e-05,9.6839495449e-06
1195.0,5.2850918561e-06,5.2844947573e-06,5.2844947572e-06,5.2844947579e-06,0.00053585584496,2.6397485538e-05,6.3377786416e-06,0.0048944746634,0.0016186882079,0.35247629526,0.0001004300768,1.9434442702e-05,1.0500164349e-06,0.35248232809,0.049727152903,2.299281453e-05,3.2026017377e-05,3.2026017499e-05,1.3936197208e-05,1.1726135956e-05,0.64013375773,0.0001709883041,8.2796003895e-07,0.17591605415,0.37675689311,1.5063738866e-06,1.6647070394e-05,5.1736957738e-06,0.024534961252,0.0020706339473,0.0019785221625,0.0081665030526,6.1330324087e-07,1.0639551171e-06,1.6460234701e-06,1.0348946683e-05,1.0348946683e-05,9.6019930393e-06
1200.0,5.2390628937e-06,5.2384706268e-06,5.2384706267e-06,5.2384706274e-06,0.00051542191513,2.5297456618e-05,6.0747311447e-06,0.0047303115133,0.0015604110932,0.34490253055,9.6353517111e-05,1.8622609824e-05,1.0305562036e-06,0.34490845458,0.048361165946,2.2033445275e-05,3.191993398e-05,3.1919934102e-05,1.3827009019e-05,1.1236114799e-05,0.62764132033,0.00016416174412,7.989281082e-07,0.17174752197,0.36874304005,1.4482352221e-06,1.5951234659e-05,5.1282257357e-06,0.024562883478,0.0020726137092,0.0019804661827,0.0081663157907,5.9548966442e-07,1.0443714943e-06,1.5819631049e-06,1.0284062983e-05,1.0284062983e-05,9.5174611001e-06
1205.0,5.1941199956e-06,5.193532449e-06,5.1935324489e-06,5.1935324497e-06,0.00049580585135,2.4246411805e-05,5.8235312401e-06,0.0045718751293,0.001504325872,0.33749413824,9.2452131578e-05,1.7847112879e-05,1.01165137e-06,0.33749995537,0.047033813561,2.1116901502e-05,3.1816637198e-05,3.1816637319e-05,1.3720789139e-05,1.076814603e-05,0.61539508851,0.00015762284758,7.7107605842e-07,0.16767992885,0.36090229725,1.3926110577e-06,1.5286608248e-05,5.0838295842e-06,0.024590855708,0.0020746122369,0.0019824261064,0.0081665197199,5.7831879705e-07,1.0253452135e-06,1.5206879899e-06,1.0220705693e-05,1.0220705693e-05,9.4350595043e-06
1210.0,5.1502330305e-06,5.1496500957e-06,5.1496500956e-06,5.1496500964e-06,0.00047697345547,2.3242040242e-05,5.5836072356e-06,0.0044189583754,0.0014503467496,0.3302474509,8.8718002515e-05,1.7106225459e-05,9.932826976e-07,0.33025316301,0.045743972619,2.0241156134e-05,3.1716060781e-05,3.1716060902e-05,1.3617446535e-05,1.0321172208e-05,0.6033901628,0.00015135889419,7.4435038854e-07,0.16371077952,0.35323086896,1.3393823843e-06,1.465170362e-05,5.0404774578e-06,0.0246188773,0.0020766288943,0.0019844014075,0.0081670989774,5.6176392303e-07,1.0068570167e-06,1.4620658576e-06,1.0158835256e-05,1.0158835256e-05,9.3547256081e-06
1215.0,5.1073728837e-06,5.106794455e-06,5.1067944549e-06,5.1067944557e-06,0.00045889201757,2.228214583e-05,5.3544167319e-06,0.0042713618636,0.0013983914153,0.32315888371,8.5143586795e-05,1.6398307636e-05,9.754317246e-07,0.32316449264,0.044490553497,1.9404283167e-05,3.1618140406e-05,3.1618140527e-05,1.3516893583e-05,9.8941895091e-06,0.59162174215,0.00014535775121,7.1870024973e-07,0.1598376416,0.34572504386,1.2884362678e-06,1.4045108048e-05,4.9981405043e-06,0.024646947636,0.002078663071,0.001986391581,0.0081680383945,5.4579956704e-07,9.8888841981e-07,1.4059712058e-06,1.0098413371e-05,1.0098413371e-05,9.2763990024e-06
1220.0,5.0655114169e-06,5.0649373916e-06,5.0649373915e-06,5.0649373923e-06,0.00044153024883,2.1364641258e-05,5.1354450393e-06,0.0041288936546,0.0013483808957,0.3162249325,8.1721697377e-05,1.5721801422e-05,9.5808072818e-07,0.31623044006,0.043272499057,1.8604452388e-05,3.152281361e-05,3.152281373e-05,1.341904592e-05,9.486244868e-06,0.58008512196,0.00013960784528,6.9407730358e-07,0.15605814405,0.33838119316,1.2396655182e-06,1.3465479675e-05,4.9567908414e-06,0.024675066125,0.0020807141814,0.0019883961427,0.0081693234629,5.3040143112e-07,9.7142167748e-07,1.3522849291e-06,1.0039402952e-05,1.0039402952e-05,9.2000214277e-06
1225.0,5.0246214307e-06,5.0240517086e-06,5.0240517085e-06,5.0240517092e-06,0.00042485821741,2.0487542358e-05,4.9262036846e-06,0.003991368971,0.0013002394148,0.30944217193,7.8445485786e-05,1.5075226474e-05,9.4121269154e-07,0.30944757991,0.042088783652,1.783992438e-05,3.1430019723e-05,3.1430019843e-05,1.3323822303e-05,9.096433279e-06,0.56877569211,0.0001340981355,6.7043558837e-07,0.15236997552,0.33119576878,1.1929683778e-06,1.2911543779e-05,4.9164015183e-06,0.024703232203,0.0020827816635,0.0019904146275,0.0081709403045,5.1554633494e-07,9.5443974983e-07,1.3008939702e-06,9.9817680757e-06,9.9817680756e-06,9.1255366851e-06
1230.0,4.9846766276e-06,4.9841111112e-06,4.9841111111e-06,4.9841111118e-06,0.00040884728744,1.9648962765e-05,4.726229002e-06,0.0038586099211,0.0012538942602,0.30280725372,7.5308425476e-05,1.4457176034e-05,9.2481127203e-07,0.30281256387,0.040938412163,1.7109045801e-05,3.1339699811e-05,3.1339699931e-05,1.3231144469e-05,8.7238952482e-06,0.55768893505,0.00012881808798,6.4773139295e-07,0.1487708829,0.32416530148,1.1482482267e-06,1.2382089249e-05,4.8769464801e-06,0.024731445326,0.0020848649782,0.0019924465893,0.0081728756416,5.0121215954e-07,9.3792627088e-07,1.2516909931e-06,9.9254739449e-06,9.9254739448e-06,9.0528905511e-06
1235.0,4.9456515776e-06,4.9450901719e-06,4.9450901718e-06,4.9450901726e-06,0.00039347006071,1.8847108866e-05,4.5350808035e-06,0.0037304452346,0.0012092756545,0.29631690486,7.2304296057e-05,1.3866313091e-05,9.0886077116e-07,0.2963221189,0.039820419072,1.6410244919e-05,3.1251796615e-05,3.1251796735e-05,1.3140937011e-05,8.3678143865e-06,0.5468204239,0.00012375765157,6.2592313781e-07,0.14525866974,0.31728639911,1.1054133059e-06,1.1875965251e-05,4.8384005328e-06,0.024759704978,0.0020869636079,0.0019944916002,0.0081751167691,4.8737779395e-07,9.2186551843e-07,1.2045740735e-06,9.870486843e-06,9.8704868429e-06,8.9820306966e-06
1240.0,4.9075216848e-06,4.9069642973e-06,4.9069642972e-06,4.9069642979e-06,0.00037870032124,1.8080275023e-05,4.3523411242e-06,0.003606710008,0.0011663166334,0.28996792589,6.9427168315e-05,1.3301366755e-05,8.9334610589e-07,0.28997304553,0.038733867553,1.574202739e-05,3.1166254495e-05,3.1166254614e-05,1.3053127254e-05,8.0274151356e-06,0.53616582067,0.00011890723485,6.0497126279e-07,0.14183119486,0.31055574485,1.0643764558e-06,1.1392078078e-05,4.8007393102e-06,0.02478801066,0.0020890770563,0.0019965492492,0.0081776515283,4.7402308486e-07,9.0624238557e-07,1.1594464078e-06,9.8167740961e-06,9.816774096e-06,8.9129066104e-06
1245.0,4.8702631555e-06,4.869709696e-06,4.8697096959e-06,4.8697096967e-06,0.00036451298228,1.7346839048e-05,4.1776130384e-06,0.00348724546,0.0011249529276,0.28375718926,6.6671389998e-05,1.2761128823e-05,8.7825278144e-07,0.28376221615,0.037677848606,1.5102972257e-05,3.1083019372e-05,3.1083019491e-05,1.2967645138e-05,7.7019606202e-06,0.52572087439,0.00011425768423,5.8483812122e-07,0.13848637091,0.30397009556,1.0250548702e-06,1.0929388173e-05,4.7639392427e-06,0.024816361897,0.0020912048468,0.0019986191422,0.0081804682814,4.6112878892e-07,8.9104235344e-07,1.1162160381e-06,9.7643040346e-06,9.7643040345e-06,8.8454695245e-06
1250.0,4.8338529675e-06,4.8333033484e-06,4.8333033483e-06,4.833303349e-06,0.00035088403584,1.6645257923e-05,4.010519541e-06,0.0033718986977,0.0010851228509,0.27768163762,6.4031572322e-05,1.2244450534e-05,8.635668654e-07,0.27768657341,0.036651480202,1.4491728177e-05,3.1002038683e-05,3.1002038801e-05,1.2884423111e-05,7.390750618e-06,0.51548141938,0.00010980026315,5.6548787987e-07,0.13522216297,0.29752628006,9.8736986322e-07,1.0486907311e-05,4.7279775262e-06,0.024844758235,0.0020933465223,0.0020007009008,0.008183555888,4.4867652765e-07,8.7625146544e-07,1.0747955936e-06,9.7130459572e-06,9.7130459571e-06,8.7796723447e-06
1255.0,4.7982688417e-06,4.7977229773e-06,4.7977229772e-06,4.7977229779e-06,0.00033779050455,1.5974063755e-05,3.8507024921e-06,0.0032605224904,0.0010467671926,0.27173828232,6.1502577163e-05,1.1750239501e-05,8.492749631e-07,0.27174312861,0.035653906469,1.390700984e-05,3.0923261322e-05,3.092326144e-05,1.2803396018e-05,7.0931196412e-06,0.50544337354,0.00010552663225,5.4688642462e-07,0.13203658726,0.29122119754,9.5124665063e-07,1.0063695943e-05,4.692832094e-06,0.024873199238,0.0020955016439,0.002002794162,0.0081869036826,4.3664874477e-07,8.618563026e-07,1.0351020461e-06,9.6629700958e-06,9.6629700957e-06,8.7154695833e-06
1260.0,4.7634892133e-06,4.7629470201e-06,4.7629470201e-06,4.7629470208e-06,0.00032521039572,1.5331859936e-05,3.6978216202e-06,0.0031529750536,0.0010098291151,0.26592420174,5.9079504892e-05,1.1277456807e-05,8.3536419414e-07,0.26592896012,0.034684296891,1.3347594583e-05,3.0846637598e-05,3.0846637716e-05,1.2724501006e-05,6.8084351237e-06,0.49560273663,0.00010142883062,5.2900127129e-07,0.12892770978,0.285051816,9.1661414267e-07,9.6588606673e-06,4.6584815884e-06,0.024901684489,0.0020976697907,0.0020048985774,0.0081905014528,4.2502866578e-07,8.4784396021e-07,9.9705647908e-07,9.6140475821e-06,9.614047582e-06,8.6528172946e-06
1265.0,4.7294932055e-06,4.7289546023e-06,4.7289546022e-06,4.728954603e-06,0.00031312265752,1.4717317516e-05,3.5515535806e-06,0.0030491198411,0.0009742540547,0.26023653984,5.6757682828e-05,1.0825114255e-05,8.2182217016e-07,0.26024121186,0.033741845544,1.2812319193e-05,3.0772119186e-05,3.0772119304e-05,1.2647677424e-05,6.5360957067e-06,0.48595558861,9.7499257895e-05,5.1180148144e-07,0.12589364506,0.27901517065,8.8340474886e-07,9.2715518578e-06,4.6249053343e-06,0.02493021359,0.0020998505586,0.0020070138127,0.0081943394192,4.1380025973e-07,8.3420202554e-07,9.6058387059e-07,9.5662504154e-06,9.5662504153e-06,8.5916730147e-06
1270.0,4.6962606039e-06,4.6957255115e-06,4.6957255114e-06,4.6957255121e-06,0.00030150713723,1.4129171766e-05,3.4115910659e-06,0.0029488253449,0.0009399896281,0.25467250463,5.4532654267e-05,1.0392271771e-05,8.086369735e-07,0.25467709183,0.032825770346,1.2300076867e-05,3.0699659081e-05,3.0699659199e-05,1.2572866736e-05,6.2755296185e-06,0.47649808804,9.373065722e-05,4.9525758287e-07,0.1229325549,0.27310836244,8.5155419373e-07,8.9009614044e-06,4.592083314e-06,0.024958786159,0.0021020435598,0.0020091395469,0.0081984082157,4.0294820299e-07,8.2091855663e-07,9.2561288752e-07,9.5195514321e-06,9.519551432e-06,8.5319957021e-06
1275.0,4.663771832e-06,4.6632401729e-06,4.6632401728e-06,4.6632401735e-06,0.00029034454135,1.3566218925e-05,3.2776419656e-06,0.0028519649036,0.00090698554183,0.24922936672,5.240016807e-05,9.97803494e-06,7.9579713707e-07,0.2492338706,0.031935312332,1.1809814345e-05,3.0629211559e-05,3.0629211676e-05,1.2500012432e-05,6.0261931415e-06,0.46722647048,9.0116099111e-05,4.7934149444e-07,0.1200426472,0.26732855656,8.2100134285e-07,8.5463205832e-06,4.5599961425e-06,0.024987401833,0.0021042484223,0.0020112754722,0.0082026988713,3.9245784497e-07,8.0798206212e-07,8.9207569181e-07,9.4739242763e-06,9.4739242762e-06,8.4737456829e-06
1280.0,4.6320079274e-06,4.6314796262e-06,4.6314796262e-06,4.6314796268e-06,0.00027961639755,1.3027313114e-05,3.1494285721e-06,0.0027584165179,0.00087519350606,0.2439044579,5.0356168766e-05,9.5815526799e-06,7.8329162502e-07,0.24390887994,0.031069734961,1.1340529193e-05,3.056073213e-05,3.0560732248e-05,1.2429059945e-05,5.7875691638e-06,0.45813704692,8.6648966056e-05,4.6402645502e-07,0.11722217474,0.26167298101,7.916880385e-07,8.2068980386e-06,4.5286250443e-06,0.025016060262,0.002106464789,0.002013421293,0.0082072027927,3.8231517557e-07,7.9538148199e-07,8.5990775742e-07,9.429343371e-06,9.4293433709e-06,8.4168845966e-06
1285.0,4.6009505196e-06,4.6004255029e-06,4.6004255028e-06,4.6004255035e-06,0.00026930501839,1.251136342e-05,3.0266868302e-06,0.0026680626733,0.00084456715192,0.23869516974,4.8396787153e-05,9.2020150346e-06,7.7110981446e-07,0.2386995114,0.030228323426,1.0891267226e-05,3.0494177504e-05,3.0494177621e-05,1.2359956575e-05,5.5591658073e-06,0.44922620226,8.3322937885e-05,4.4928695638e-07,0.11446943406,0.25613892517,7.6355894452e-07,7.8819978743e-06,4.497951831e-06,0.025044761113,0.0021086923171,0.0020155767259,0.0082119117472,3.725067944e-07,7.8310616926e-07,8.2904769734e-07,9.3857838911e-06,9.385783891e-06,8.3613753458e-06
1290.0,4.5705818084e-06,4.5700600045e-06,4.5700600044e-06,4.5700600051e-06,0.0002593934667,1.2017331128e-05,2.9091656279e-06,0.0025807901701,0.0008150619524,0.23359895225,4.6518331371e-05,8.838651087e-06,7.5924147791e-07,0.23360321496,0.029410384007,1.0461120072e-05,3.0429505547e-05,3.0429505663e-05,1.2292651409e-05,5.3405151319e-06,0.44049039384,8.0131977847e-05,4.3509867967e-07,0.11178276434,0.25072373844,7.3656139974e-07,7.5709578455e-06,4.46795888e-06,0.025073504068,0.0021109306778,0.0020177414986,0.0082168178468,3.6301988162e-07,7.7114587251e-07,7.9943710027e-07,9.3432217375e-06,9.3432217374e-06,8.3071820474e-06
1295.0,4.5408845432e-06,4.5403658819e-06,4.5403658818e-06,4.5403658825e-06,0.00024986552253,1.1544227103e-05,2.7966261254e-06,0.0024964899599,0.00078663514659,0.22861331253,4.4717278416e-05,8.4907269823e-06,7.4767676666e-07,0.22861749768,0.028615243427,1.0049222862e-05,3.0366675247e-05,3.0366675364e-05,1.2227095255e-05,5.1311719078e-06,0.43192614993,7.707031937e-05,4.214384354e-07,0.10916054628,0.24542482889,7.1064527947e-07,7.2731476485e-06,4.4386291135e-06,0.025102288823,0.0021131795555,0.00201991535,0.0082219135337,3.538421702e-07,7.5949071924e-07,7.7102037634e-07,9.3016335118e-06,9.3016335117e-06,8.2542699855e-06
