Time,CYP3A4_2_OCT_N,CYP3A4_3_OCT_N,CYP3A4_4_OCT_N,CYP3A4_5_OCT_N,CYP3A4_7_OCT_N,CYP3A4_8_OCT_N,CYP3A4_9_OCT_N,CYP3A4_10_OCT_N,CYP3A4_11_OCT_N,CYP3A4_12_OCT_N,CYP3A4_13_OCT_N,CYP3A4_14_OCT_N,CYP3A4_15_OCT_N,CYP3A4_16_OCT_N,CYP3A4_17_OCT_N,CYP3A4_18_OCT_N,CYP3A4_19_OCT_N,CYP3A4_20_OCT_N,CYP3A4_21_OCT_N,CYP3A4_23_OCT_N,CYP3A4_24_OCT_N,CYP3A4_28_OCT_N,CYP3A4_29_OCT_N,CYP3A4_31_OCT_N,CYP3A4_32_OCT_N,CYP3A4_33_OCT_N,CYP3A4_34_OCT_N
171.0,0.50926987602,0.41578658001,0.36298578363,0.57298515254,0.54126358122,0.70769427553,0.45915931672,0.40519879716,0.13600094256,0.7076974835,0.64196603334,0.41107530861,0.090405612578,0.38698518904,0.73042230257,0.4755045334,0.25095371645,0.68308439968,0.71015073696,0.2943775714,0.3997057735,0.090520770574,0.086609727631,0.19985598792,0.13548020499,0.29961959758,0.089190163007
171.5,0.50204657378,0.40976427613,0.35766043126,0.56496455807,0.53363794325,0.6980367478,0.4525748824,0.3993151042,0.13388610796,0.69803991821,0.63309945603,0.40511462158,0.088885744646,0.38134127615,0.72049449498,0.46871052326,0.24716145137,0.67372136383,0.7004639198,0.28998137732,0.39389420995,0.089118084736,0.084762937798,0.19679320174,0.13337327962,0.29515140999,0.087768022807
172.0,0.49492713282,0.40383099122,0.3524151657,0.55705733153,0.5261209963,0.68851133844,0.4460864962,0.39351867342,0.13180619733,0.68851447171,0.62435605964,0.39924217366,0.087393998449,0.37578156355,0.7107018099,0.46201514413,0.24342865322,0.66448714455,0.69090954777,0.28565294668,0.38816899064,0.087738979356,0.082963000102,0.19377951187,0.13130115666,0.29075195879,0.086370628194
172.5,0.48791003979,0.39798538351,0.34724875386,0.54926185517,0.51871117348,0.67911623556,0.43969273375,0.38780818408,0.12976060238,0.67911933209,0.61573412293,0.39345663241,0.08592981134,0.37030476757,0.70104240572,0.45541694189,0.2397543569,0.65537996303,0.68148580572,0.28139120349,0.3825288059,0.086383029579,0.081208568854,0.19081409831,0.12926322968,0.28642015526,0.084997515767
173.0,0.48099380368,0.39222613185,0.34215998202,0.54157653452,0.51140693069,0.66984965216,0.43339219214,0.38218233585,0.1277487259,0.66985271235,0.60723194881,0.38775668591,0.084492631983,0.36490962452,0.69151446596,0.44891448418,0.23613761349,0.64639806512,0.67219090342,0.27719508933,0.37697236633,0.085049818683,0.079498341062,0.18789615525,0.12725890334,0.28215492842,0.083648231377
173.5,0.47417695547,0.38655193538,0.33714765562,0.53399979811,0.50420674638,0.66070982582,0.42718348959,0.37663984847,0.12576998162,0.66071285008,0.59884786406,0.38214104241,0.083081920841,0.35959489038,0.68211619894,0.4425063601,0.23257748997,0.63753972098,0.66302307526,0.27306356305,0.37149840248,0.083738937917,0.077831054956,0.18502489088,0.12528759318,0.2779552247,0.082322329929
174.0,0.46745804783,0.38096151319,0.33221059886,0.52653009706,0.49710912116,0.65169501834,0.42106526515,0.37117946139,0.12382379393,0.65169800707,0.59058021899,0.37660843005,0.081697149924,0.35435934048,0.67284583741,0.43619117983,0.22907306895,0.62880322472,0.65398057986,0.2689956005,0.36610566452,0.082449986336,0.076205488573,0.18219952709,0.1233487254,0.27382000769,0.081019375193
174.5,0.46083565477,0.37545360406,0.32734765444,0.51916590481,0.49011257747,0.64280351543,0.41503617835,0.36579993353,0.12190959774,0.64280646901,0.58242738705,0.37115759649,0.080337802527,0.3492017692,0.66370163827,0.42996757433,0.22562344837,0.62018689412,0.64506169978,0.26499019421,0.36079292195,0.081182570647,0.074620458388,0.17941929925,0.12144173667,0.26974825782,0.079738939614
175.0,0.45430837134,0.37002696607,0.32255768328,0.51190571679,0.4832156593,0.63403362636,0.4090949089,0.36050004294,0.12002683824,0.63403654518,0.57438776457,0.3657873087,0.07900337297,0.34412098963,0.65468188218,0.42383419506,0.22222774126,0.61168907025,0.63626474115,0.26104635317,0.35555896327,0.079936305056,0.073074817999,0.17668345596,0.11956607392,0.26573897208,0.078480604134
175.5,0.44787481331,0.36468037639,0.31783956419,0.50474805007,0.47641693183,0.62538368361,0.40324015638,0.35527858647,0.11817497072,0.62538656806,0.56645977039,0.36049635254,0.077693366354,0.33911583334,0.64578487329,0.41778971361,0.21888507548,0.60330811717,0.62758803337,0.25716310246,0.35040259572,0.078710811113,0.071567456862,0.1739912588,0.11772119416,0.26179116378,0.077243958007
176.0,0.44153361685,0.35941263092,0.31319219359,0.49769144307,0.46971498115,0.61685204263,0.39747063994,0.35013437953,0.11635346039,0.61685489308,0.55864184558,0.35528353257,0.076407298309,0.33418515005,0.63700893886,0.41183282143,0.21559459345,0.59504242162,0.6190299288,0.2533394831,0.34532264493,0.077505717565,0.070097299066,0.17134198214,0.11590656428,0.25790386222,0.076028598632
176.5,0.43528343823,0.354222544,0.30861448526,0.49073445522,0.46310841391,0.60843708143,0.391785098,0.34506625577,0.11456178216,0.60843989827,0.5509324531,0.35014767169,0.075144694761,0.32932780732,0.62835242901,0.40596222953,0.21235545193,0.58689039267,0.6105888024,0.24957455166,0.34031795468,0.076320660216,0.068663302165,0.16873491286,0.11412166085,0.25407611249,0.074834131375
177.0,0.42912295355,0.34910894817,0.30410537001,0.48387566672,0.45659585707,0.60013720035,0.38618228794,0.34007306679,0.11279942047,0.60013998394,0.54333007748,0.34508761088,0.073905091697,0.3245426903,0.61981371635,0.40017666816,0.20916682173,0.57885046145,0.60226305149,0.24586738012,0.3353873866,0.07515528178,0.067264456035,0.16616935016,0.11236596996,0.25030697515,0.073660169406
177.5,0.42305085839,0.34407069384,0.29966379546,0.47711367817,0.45017595758,0.59195082168,0.38066098585,0.33515368188,0.11106586912,0.59195357241,0.53583322456,0.34010220891,0.072688034742,0.31982870147,0.61139119571,0.39447488656,0.2060278875,0.57092108081,0.59405109535,0.2422170555,0.33052981987,0.074009231746,0.065899781792,0.1636446053,0.11063898701,0.246595526,0.072506333536
178.0,0.41706586757,0.33910664901,0.29528872572,0.47044711029,0.44384738207,0.58387638943,0.3752199862,0.33030698772,0.10936063108,0.58387910765,0.52844042114,0.33519034207,0.071493054964,0.3151847603,0.60308328382,0.38885565261,0.20293784749,0.56310072503,0.585951375,0.23862267969,0.32574415098,0.072882166238,0.064568330733,0.16116000145,0.10894021656,0.24294085583,0.071372252055
178.5,0.41116671481,0.33421569903,0.29097914118,0.46387460367,0.43760881656,0.57591236897,0.36985810157,0.3255318881,0.10768321833,0.57591505503,0.52115021471,0.33035090388,0.070319714251,0.31060980304,0.594888419,0.38331775263,0.1998959133,0.55538788954,0.57796235287,0.23508336918,0.32102929341,0.071773747889,0.063269183327,0.15871487343,0.10726917215,0.23934207014,0.070257560576
179.0,0.40535215252,0.32939674632,0.28673403818,0.45739481842,0.43145896621,0.56805724675,0.3645741624,0.32082730369,0.10603315168,0.56805990103,0.51396117316,0.32558280484,0.069167614478,0.30610278243,0.5868050609,0.377859991,0.19690130965,0.54778109061,0.57008251249,0.23159825479,0.31638417741,0.070683645706,0.062001448235,0.15630856749,0.10562537612,0.23579828894,0.069161901883
179.5,0.39962095144,0.32464871006,0.28255242883,0.45100643393,0.425396555,0.56030953006,0.35936701669,0.31619217175,0.10440996058,0.5603121529,0.50687188448,0.32088497216,0.068036339358,0.30166266744,0.57883169017,0.37248118999,0.19395327418,0.54027886503,0.56231035821,0.22816648147,0.3118077497,0.069611534942,0.060764261369,0.15394044114,0.10400835944,0.23230864648,0.068084925782
180.0,0.39397190043,0.319970526,0.2784333407,0.44470814857,0.41942032548,0.55266774665,0.35423552975,0.31162544585,0.102813183,0.55267033841,0.49988095648,0.31625634947,0.066925480757,0.29728844303,0.57096680822,0.36718018941,0.19105105722,0.53287976989,0.55464441492,0.22478720802,0.30729897325,0.068557096976,0.059556784985,0.15160986296,0.10241766159,0.22887229101,0.067026288954
180.5,0.38840380617,0.31536114613,0.2743758166,0.43849867943,0.41352903848,0.54513044454,0.34917858391,0.30712609568,0.10124236526,0.54513300557,0.49298701653,0.31169589662,0.065834639106,0.29297910986,0.56320893686,0.36195584638,0.18819392154,0.52558238224,0.54708322779,0.22145960692,0.30285682699,0.067520019186,0.058378206806,0.14931621234,0.10085283031,0.22548838457,0.065985654812
181.0,0.3829154929,0.3108195385,0.27037891433,0.43237676203,0.40772147285,0.53769619169,0.34419507828,0.30269310671,0.099697061832,0.53769872233,0.48618871123,0.30720258937,0.064763423219,0.28873368409,0.55555661811,0.35680703507,0.18538114218,0.51838529886,0.53962536192,0.21818286403,0.29848030556,0.066499994835,0.057227739179,0.14705887936,0.099313421563,0.22215610274,0.064962693362
181.5,0.37750580217,0.30634468691,0.26644170643,0.42634115007,0.40199642519,0.53036357573,0.33928392851,0.29832548002,0.098176835237,0.53036607631,0.47948470621,0.30277541919,0.063711450106,0.2845511971,0.54800841386,0.35173264644,0.18261200621,0.51128713593,0.53226940214,0.21495617843,0.29416841909,0.065496722948,0.056104618261,0.14483726455,0.097798999267,0.21887463443,0.063957081065
182.0,0.37217359255,0.30193559069,0.26256327996,0.42039061514,0.39635270958,0.52313120369,0.33444406649,0.29402223201,0.096681255864,0.52313367456,0.4728736858,0.29841339296,0.062678344791,0.28043069525,0.54056290563,0.34673158796,0.17988581255,0.50428652881,0.5250139527,0.21177876217,0.28992019293,0.064509908202,0.055008103234,0.14265077873,0.096309135216,0.21564318164,0.062968500704
182.5,0.3669177394,0.29759126444,0.25874273627,0.41452394651,0.39078915736,0.51599770176,0.32967444017,0.28978239417,0.095209901832,0.51600014325,0.46635435281,0.2941155328,0.061663740134,0.27637123968,0.53321869428,0.34180278339,0.17720187175,0.49738213176,0.51785763702,0.20864984004,0.28573466745,0.063539260812,0.053937475547,0.1404988428,0.094843408909,0.21246095925,0.061996641253
183.0,0.36173713464,0.29331073785,0.25497919076,0.40873995082,0.38530461683,0.50896171498,0.32497401325,0.28560501287,0.093762358842,0.50896412743,0.45992542824,0.28988087576,0.060667276654,0.27237190602,0.52597439978,0.33694517253,0.17455950578,0.49057261765,0.51079909741,0.2055686494,0.28161089775,0.062584496423,0.052892038188,0.13838088761,0.093401407402,0.20932719484,0.061041197748
183.5,0.35663068647,0.28909305538,0.25127177264,0.40303745185,0.37989795302,0.50202190703,0.32034176496,0.28148914908,0.092338220036,0.50202429076,0.45358565103,0.28570847364,0.059688602364,0.26843178422,0.51882866091,0.33215771097,0.17195804787,0.48385667776,0.50383699482,0.20253443994,0.27754795346,0.061645335999,0.051871114978,0.13629635373,0.091982725174,0.20624112843,0.060101871165
184.0,0.35159731912,0.2849372761,0.24761962475,0.39741529028,0.37456804747,0.49517695993,0.31577668986,0.27743387818,0.090937085856,0.49517931525,0.44733377783,0.28159739273,0.058727372601,0.26454997828,0.51178013501,0.32743936986,0.16939684228,0.47723302144,0.49697000857,0.19954647347,0.27354491852,0.060721505722,0.05087404989,0.1342446913,0.090586963982,0.2032020123,0.059178368293
184.5,0.34663597266,0.28084247343,0.24402190331,0.39187232344,0.36931379793,0.4884255738,0.31127779755,0.27343828972,0.089558563907,0.48842790105,0.44116858271,0.27754671361,0.057783249865,0.26072560604,0.50482749777,0.32278913564,0.16687524412,0.47070037596,0.49019683614,0.19660402375,0.26960089094,0.059812736885,0.049900206398,0.13222535989,0.089213732726,0.20020911077,0.058270401617
185.0,0.3417456027,0.27680773492,0.24047777772,0.38640742505,0.36413411819,0.48176646664,0.30684411248,0.2695014872,0.088202268824,0.48176876612,0.43508885694,0.27355553089,0.056855903661,0.25695779898,0.49796944292,0.31820600988,0.16439261921,0.46425748616,0.48351619285,0.19370637626,0.26571498258,0.058918765794,0.04894896684,0.13023782826,0.087862647315,0.19726170003,0.0573776892
185.5,0.33692518023,0.27283216203,0.23698643034,0.38101948503,0.35902793778,0.47519837403,0.30247467373,0.26562258787,0.08686782214,0.47520064607,0.42909340875,0.26962295304,0.055945010345,0.25324570198,0.49120468201,0.31368900897,0.16194834381,0.45790311427,0.47692681168,0.19085282802,0.26188631895,0.05803933367,0.048019731808,0.12828157426,0.086533330536,0.19435906792,0.056499954569
186.0,0.33217369132,0.26891486993,0.2335470563,0.37570740919,0.35399420179,0.46872004895,0.29816853473,0.26180072247,0.085554852155,0.46872229385,0.42318106309,0.26574810214,0.05505025297,0.24958847313,0.48453194417,0.30923716395,0.15954180454,0.45163603968,0.47042744299,0.1880426874,0.25811403897,0.057174186547,0.047111919563,0.12635608467,0.085225411926,0.19150051374,0.055636926601
186.5,0.32749013696,0.26505498727,0.23015886328,0.37047011909,0.3490318706,0.46233026148,0.29392476311,0.25803503506,0.084262993811,0.46233247955,0.41735066137,0.26193011366,0.054171321143,0.24598528351,0.47794997588,0.30484952029,0.15717239812,0.44545505863,0.46401685429,0.18527527394,0.25439729478,0.056323075184,0.046224965459,0.124460855,0.083938527642,0.18868534806,0.054788339417
187.0,0.32287353278,0.26125165597,0.22682107132,0.36530655172,0.34413991971,0.4560277986,0.28974244046,0.25432468281,0.082991888569,0.45602999015,0.41160106126,0.2581681363,0.053307910877,0.24243531699,0.4714575407,0.30052513764,0.15483953125,0.43935898405,0.45769383002,0.18254991812,0.25073525154,0.055485754965,0.045358321402,0.12259538936,0.082672320344,0.18591289256,0.053953932269
187.5,0.31832290888,0.25750403103,0.22353291261,0.36021565936,0.33931733944,0.44981146398,0.2856206621,0.25066883578,0.081741184285,0.44981362929,0.40593113643,0.25446133171,0.052459724453,0.23893777,0.46505341906,0.29626308962,0.15254262042,0.43334664528,0.45145717129,0.17986596125,0.24712708718,0.054661985817,0.044511455314,0.12075920031,0.081426439065,0.1831824798,0.053133449439
188.0,0.31383730959,0.25381128032,0.22029363131,0.35519640929,0.3345631348,0.44368007766,0.28155853688,0.24706667672,0.080510535093,0.44368221705,0.40033977636,0.25080887438,0.051626470278,0.23549185141,0.45873640803,0.29206246363,0.15028109175,0.42741688787,0.44530569566,0.17722275523,0.24357199227,0.053851532112,0.043683850624,0.1189518087,0.080200539099,0.18049345308,0.052326640135
188.5,0.30941579325,0.25017258437,0.21710248336,0.35024778363,0.3298763252,0.43763247595,0.27755518699,0.24351740087,0.079299601284,0.43763458971,0.39482588608,0.24720995136,0.050807862759,0.23209678223,0.45250532108,0.28792236066,0.14805438082,0.42156857335,0.43923823692,0.17461966241,0.24006916977,0.053054162585,0.042875005774,0.11717274354,0.078994281882,0.17784516624,0.051533258392
189.0,0.30505743203,0.24658713617,0.21395873628,0.34536877909,0.32525594429,0.4316675111,0.27360974775,0.2400202158,0.078108049197,0.43166959951,0.38938838598,0.2436637621,0.050003622163,0.22875179551,0.44635898787,0.28384189502,0.14586193251,0.41580057899,0.43325364487,0.17205605539,0.23661783485,0.052269650247,0.042084433744,0.11542154185,0.077807334875,0.17523698349,0.05075306297
189.5,0.30076131172,0.24305414101,0.21086166899,0.34055840675,0.32070103972,0.42578405112,0.2697213674,0.23657434116,0.076935551102,0.42578611448,0.38402621158,0.24016951827,0.049213474494,0.22545613609,0.44029625403,0.2798201942,0.14370320084,0.41011179759,0.42735078509,0.16953131689,0.23321721471,0.051497772304,0.041311661586,0.11369774849,0.076639371457,0.17266827926,0.04998581726
190.0,0.29652653148,0.23957281626,0.20781057164,0.33581569189,0.31621067295,0.4199809796,0.26588920691,0.23317900853,0.075781785092,0.41998301819,0.37873831333,0.23672644353,0.048437151367,0.22220906045,0.43431598091,0.27585639864,0.14157764883,0.40450113729,0.42152853873,0.16704483953,0.22986654838,0.050738310071,0.040556229984,0.11200091609,0.075490070808,0.170138438,0.049231289191
190.5,0.29235220372,0.23614239119,0.20480474543,0.33113967375,0.31178391906,0.41425719542,0.2621124398,0.22983346125,0.074646434972,0.41425920952,0.37352365635,0.23333377339,0.047674389884,0.21900983652,0.42841704542,0.27194966154,0.13948474833,0.39896752132,0.41578580227,0.16459602572,0.22656508654,0.049991048893,0.039817692822,0.11033060483,0.07435911781,0.16764685403,0.048489251135
191.0,0.28823745384,0.23276210678,0.2018435024,0.32652940536,0.3074198665,0.4086116126,0.25839025191,0.22653695417,0.073529190157,0.4086136025,0.36838122031,0.229990755,0.046924932517,0.21585774347,0.42259833977,0.26809914869,0.13742397988,0.39350988781,0.41012148736,0.16218428746,0.22331209135,0.049255778069,0.039095616771,0.10868638236,0.073246202931,0.16519293139,0.047759479818
191.5,0.28418142006,0.22943121556,0.19892616531,0.32198395331,0.30311761695,0.40304316007,0.25472184126,0.22328875356,0.072429745565,0.40304512604,0.36330999915,0.22669664696,0.046188526989,0.21275207158,0.41685877127,0.26430403824,0.13539483255,0.38812718958,0.40453452057,0.15980904618,0.22010683623,0.048532290773,0.038389580885,0.10706782368,0.07215102213,0.16277608365,0.047041756232
192.0,0.28018325323,0.22614898139,0.19605206744,0.31750239756,0.29887628512,0.39755078146,0.25110641786,0.22008813686,0.071347801515,0.39755272378,0.3583090009,0.22345071918,0.045464926161,0.20969212205,0.41119726216,0.26056352055,0.13339680382,0.38281839393,0.39902384321,0.15746973263,0.21694860574,0.047820383977,0.037699176219,0.10547451096,0.07107327675,0.16039573379,0.046335865548
192.5,0.27624211665,0.22291467935,0.19322055242,0.31308383126,0.29469499851,0.39213343492,0.24754320348,0.21693439253,0.07028306363,0.39213535385,0.3533772475,0.22025225264,0.044753887923,0.20667720679,0.40561274935,0.25687679798,0.1314293994,0.37758248245,0.39358841108,0.15516578668,0.21383669537,0.047119858381,0.037024005446,0.10390603344,0.070012673421,0.158051314,0.045641597031
193.0,0.27235718587,0.2197275955,0.19043097407,0.30872736056,0.29057289728,0.38679009287,0.24403143152,0.21382681989,0.069235242734,0.38679198869,0.34851377459,0.21710053931,0.044055175079,0.20370664832,0.40010418427,0.25324308474,0.12949213314,0.37241845082,0.38822719436,0.15289665718,0.21077041138,0.046430518338,0.036363682506,0.10236198734,0.06896892396,0.15574226558,0.04495874396
193.5,0.26852764851,0.21658702673,0.18768269626,0.3044321044,0.28650913404,0.38151974188,0.24057034684,0.21076472895,0.068204054759,0.38152161484,0.34371763132,0.2139948819,0.043368555247,0.20077977956,0.39467053263,0.24966160666,0.12758452684,0.36732530859,0.3829391773,0.15066180182,0.20774907062,0.045752171783,0.035717832246,0.10084197566,0.067941745275,0.15346803874,0.044287103542
194.0,0.26475270409,0.21349228062,0.18497509272,0.30019719434,0.28250287365,0.3763213824,0.23715920553,0.20774744023,0.067189220653,0.37632323277,0.33898788014,0.21093459372,0.042693800751,0.19789594366,0.38931077425,0.24613160109,0.12570611015,0.36230207903,0.37772335812,0.148460687,0.2047720004,0.045084630165,0.035086090092,0.099345608147,0.066930859274,0.15122809251,0.043626476838
194.5,0.26103156386,0.21044267526,0.18230754688,0.2960217744,0.27855329309,0.37119402861,0.2337972748,0.2047742846,0.066190466279,0.37119585665,0.33432359665,0.20791899852,0.042030688522,0.19505449386,0.38402390288,0.24265231665,0.12385642043,0.35734779891,0.37257874878,0.14629278763,0.20183853828,0.044427708379,0.034468101715,0.097872501111,0.06593599277,0.14902189453,0.042976668681
195.0,0.25736345059,0.20743753906,0.17967945177,0.29190500082,0.27465958123,0.36613670823,0.23048383277,0.20184460311,0.065207522335,0.36613851419,0.32972386939,0.20494743034,0.041378999998,0.19225479334,0.37880892597,0.23922301312,0.12203500262,0.35246151832,0.36750437479,0.14415758706,0.19894803195,0.043781224698,0.033863522719,0.096422277345,0.064956877389,0.14684892097,0.042337487604
